	WORD	CEFR
3807	gebiedsuitbreiding	b2
3808	geblokt	b1
3809	gebod	b2
3810	geboorte	c1
3811	geboortehuis	b2
3812	geboortekaart	b1
3813	geboortestad	b2
3814	geboren	b2
3815	gebouw	b2
3816	gebrek	c1
3817	gebrekkig	b2
3818	gebrom	a2
3819	gebruik	b2
3820	gebruikelijk	b2
3821	gebruiken	b2
3822	gebruiker	c1
3823	gebruikersafbeelding	b2
3824	gebruikersnaam	b2
3825	gebruiksdatum	c1
3826	gebruiksregel	c1
3827	gebruiksvoorwerp	b2
3828	gebruiksvriendelijk	b2
3829	gecijfer	a2
3830	geconcentreerd	b2
3831	gedaante	a2
3832	gedacht	b1
3833	gedachte	b1
3834	gedag	a2
3835	gedeelte	b1
3836	gedeeltelijk	b1
3837	gedicht	b1
3838	gedoe	b2
3839	gedogen	b2
3840	gedoogsteun	b1
3841	gedrag	b2
3842	gedragen	b1
3843	gedrags	b1
3844	gedragsprobleem	b2
3845	gedreven	a2
3846	geduld	b1
3847	geduldig	b1
3848	gedurende	b2
3849	gedwongen	b2
3850	geel	c1
3851	geelgroen	a2
3852	geen een	a2
3853	geen hoog pet op van	b1
3854	geen twijfel	b2
3855	geen	c1
3856	geenéén	a2
3857	geest	a2
3858	geestelijk	b2
3859	geesteswetenschap	b2
3860	geeuwen	b2
3861	geflirt	b1
3862	gefluister	a2
3863	gefluit	a2
3864	gegeven	b1
3865	gegevensverwerker	c1
3866	gegijzelden	b2
3867	gegil	a2
3868	gegoed	b2
3869	gegrom	b1
3870	gehaakt	b2
3871	gehakt	a2
3872	gehaktdag	a2
3873	gehalte	b2
3874	gehandicapt	b1
3875	gehandicapte	a2
3876	geheel	b2
3877	geheim	a2
3878	geheimhouden	a2
3879	geheimhouding	b2
3880	geheimtaal	a2
3881	geheimzinnig	a2
3882	geheugen	b2
3883	geheugenverlies	b1
3884	gehol	b1
3885	gehoorzaam	a2
3886	gehoorzamen	a2
3887	gehucht	b1
3888	geit	a2
3889	gejank	b2
3890	gejoel	b2
3891	gejubel	b1
3892	gejuich	b1
3893	gek	a2
3894	gekakel	b2
3895	gekkie	b1
3896	geklaag	b1
3897	geklets	b1
3898	gekleurd	b1
3899	gekraak	a2
3900	gekreun	a2
3901	gekrijs	a2
3902	gel	b1
3903	gelach	a2
3904	geld	c1
3905	geldautomaat	b1
3906	geldbedrag	b1
3907	geldelijk	b2
3908	gelden	b2
3909	geldgebrek	b2
3910	geldig	b2
3911	geldkist	a2
3912	geldkoffer	c1
3913	geldlust	b2
3914	geldmiddel	b2
3915	geldprobleem	b1
3916	geldstroom	c1
3917	geldtransport	b1
3918	geldtransportwagen	b1
3919	geldwolf	c1
3920	geleden	b1
3921	geleerd	b2
3922	geleerde	b2
3923	gelegenheid	b1
3924	gelegenheidsonderneming	b2
3925	geleidelijk aan	b1
3926	geleidelijk	c1
3927	geleiden	b2
3928	geliefd	a2
3929	geliefde	a2
3930	geliefkoosd	c1
3931	gelieven	b2
3932	gelijk	c1
3933	gelijkaardig	b1
3934	gelijkenis	b2
3935	gelijkheid	b2
3936	gelijkheidsideaal	b1
3937	gelijktijdig	b2
3938	gelijkwaardig	b2
3939	gelijkwaardigheid	b1
3940	geloof	b2
3941	geloofsbeleving	b2
3942	geloofsgenoot	b2
3943	geloofsovertuiging	b1
3944	geloven	a2
3945	gelovig	b2
3946	gelovige	b2
3947	geluid	a2
3948	geluidsinstallatie	b1
3949	geluidsoverlast	a2
3950	geluk	b2
3951	gelukken	a2
3952	gelukkig	a2
3953	geluksbeleving	b2
3954	geluksgevoel	b2
3955	gelukskoekje	c1
3956	geluksonderzoek	b2
3957	geluksverschil	b2
3958	geluksvogel	a2
3959	gemaaid	b1
3960	gemaal	b1
3961	gemak	b2
3962	gemakkelijk	c1
3963	gemakzucht	b2
3964	gemankeerd	b2
3965	gemeen	a2
3966	gemeenschap	b2
3967	gemeenschappelijk	b2
3968	gemeenschapscentrum	b1
3969	gemeente	b1
3970	gemeentebestuur	a2
3971	gemeentehuis	a2
3972	gemeentelijk	a2
3973	gemeenteraad	b2
3974	gemeenteraadslid	b2
3975	gemeentesecretaris	b2
3976	gemiddeld	b2
3977	gemiddelde	b1
3978	gemoedstoestand	b2
3979	gemultitask	b2
3980	gen	c1
3981	genaamd	b1
3982	genade	b2
3983	genadeklap	b2
3984	geneeskunde	b2
3985	geneesmethode	b2
3986	geneesmiddel	b2
3987	generaal	b1
3988	generaliseren	b1
3989	generatie	b2
3990	generatiearmoede	b2
3991	generatiekloof	b1
3992	genetisch	c1
3993	genezen	a2
3994	geniaal	b2
3995	genie	c1
3996	genieten	b2
3997	genitaliën	b2
3998	genmanipulatie	c1
3999	genoeg	b1
4000	genoegen	b2
4001	genot	b2
4002	genotmiddel	b2
4003	genotscentrum	b2
4004	genotswaarde	b2
4005	genre	b2
4006	gentechnologie	c1
4007	gentenaar	b2
4008	gents	b1
4009	genuanceerd	b2
4010	geocacheroute	b1
4011	gepiest	a2
4012	geraken	b2
4013	gerammel	a2
4014	gerecht	b2
4015	gerechtelijk	c1
4016	gereed	b2
4017	gereedschap	b2
4018	gereformeerd	b2
4019	geregeld	b2
4020	gereis	b1
4021	gerimpeld	a2
4022	gering	b2
4023	gerinkel	b1
4024	germaans	b2
4025	gerol	a2
4026	gerucht	b2
4027	geruis	a2
4028	geruit	b1
4029	gerust	b1
4030	geruststellen	b2
4031	geruststellend	a2
4032	geschater	b2
4033	gescheld	b2
4034	geschenk	b1
4035	geschenkbon	b1
4036	geschieden	b1
4037	geschiedenis	b2
4038	geschiedenisboek	c1
4039	geschiedenisles	a1
4040	geschikt	b1
4041	geschil	b2
4042	geschreeuw	a2
4043	geschreven	b1
4044	geschrijf	b1
4045	gesis	a2
4046	geslaagd	b1
4047	geslacht	b2
4048	gesloten	b1
4049	gesnurk	b2
4050	gesp	b1
4051	gespannen	a2
4052	gespierd	b1
4053	gespikkeld	a2
4054	gesport	b2
4055	gesprek	b1
4056	gesprekslijst	b1
4057	gespreksonderwerp	b2
4058	gesprekspartner	b2
4059	gestadig	c1
4060	gestalte	a2
4061	gesteldheid	b1
4062	gestommel	a2
4063	gestreept	b1
4064	getal	b2
4065	getalenteerd	b1
4066	getelefoneer	b1
4067	getik	a2
4068	getint	b2
4069	getrouwd	b2
4070	gettoscholen	b2
4071	gettoschool	b2
4072	getuige	b2
4073	getuigen	c1
4074	getuigschrift	a2
4075	geul	b1
4076	geur	a2
4077	geuren	a2
4078	geut	b1
4079	geuzennaam	b2
4080	gevaar	b2
4081	gevaarlijk	a2
4082	geval	b2
4083	gevallen	a2
4084	gevangen	b2
4085	gevangenis	a2
4086	gevangenispopulatie	b2
4087	gevangennemen	a2
4088	gevangenzetten	b2
4089	gevarieerd	b2
4090	gevecht	a2
4091	gevel	b1
4092	geven	a1
4093	gever	b1
4094	gevoel	b2
4095	gevoelen	a2
4096	gevoelig	c1
4097	gevoeligheid	c1
4098	gevogelte	b2
4099	gevolg	c1
4100	gevorderde	a2
4101	gewaad	b1
4102	gewagen	b2
4103	gewas	b2
4104	geweer	a2
4105	geweld	b1
4106	gewelddadig	b2
4107	geweldig	a2
4108	geweldloos	c1
4109	geweldpleging	b1
4110	geweldscène	b2
4111	gewennen	b1
4112	gewenning	b2
4113	gewest	b1
4114	gewestweg	b1
4115	gewicht	b2
4116	gewichtheffen	b2
4117	gewichtig	a2
4118	gewichtverlies	c1
4119	gewiekst	c1
4120	gewijzigd	b2
4121	gewinnen	b2
4122	gewond	a2
4123	gewonde	b1
4124	gewoon	c1
4125	gewoonlijk	c1
4126	gewoonte	b1
4127	geworden	a2
4128	gezag	b2
4129	gezamenlijk	b1
4130	gezang	b2
4131	gezanik	b2
4132	gezegde	b2
4133	gezeik	b1
4134	gezellig	b1
4135	gezelligheid	b1
4136	gezelschap	b2
4137	gezelschapsdier	a2
4138	gezet	b1
4139	gezeur	a2
4140	gezicht	a2
4141	gezichtspatroon	b2
4142	gezichtsuitdrukking	b2
4143	gezichtsvermogen	b2
4144	gezien	b2
4145	gezin	b1
4146	gezinsband	b2
4147	gezinshereniging	b1
4148	gezinslid	b1
4149	gezoem	b1
4150	gezond	b2
4151	gezonder	b2
4152	gezondheid	b2
4153	gezondheidsbeleid	b1
4154	gezondheidsbureaucraat	b2
4155	gezondheidscampagne	b2
4156	gezondheidseffect	b1
4157	gezondheidsklacht	b2
4158	gezondheidsprobleem	b1
4159	gezondheidstrend	b1
4160	gezondheidszorg	b2
4161	geïnteresseerd	b1
4162	gids	a2
4163	gier	a2
4164	gieren	b2
4165	gierig	b1
4166	gierigheid	b1
4167	gieten	a2
4168	gif	a2
4169	gifslang	a2
4170	gifstof	b1
4171	gift	b2
4172	giftand	a2
4173	giftig	a2
4174	gifvrije	b1
4175	gigant	b1
4176	gigantisch	c1
4177	gij	b2
4178	gil	a2
4179	gild	a2
4180	gilde	a2
4181	gillen	b1
4182	giraf	b1
4183	gisteravond	b1
4184	gisteren	b1
4185	gisterenavond	a2
4186	gitaar	b1
4187	gitaarrock	b1
4188	glad	a2
4189	glamour	b2
4190	glamoureus	c1
4191	glamping	b2
4192	glanzen	a2
4193	glas	b1
4194	glazen	b1
4195	glijbaan	a2
4196	glijden	a2
4197	glimlach	b2
4198	glimlachen	a1
4199	glimmen	b1
4200	glimmend	b1
4201	glimworm	a2
4202	glinsteren	a2
4203	glinstering	b2
4204	glippen	c1
4205	glitter	b2
4206	globaal	b1
4207	globalisering	b2
4208	gloeien	b2
4209	gloeiend	b2
4210	gloeilamp	b1
4211	gloeilampenfabriek	b1
4212	glorie	b2
4213	glorieus	b2
4214	gluiperd	a2
4215	gluiperig	b1
4216	gluren	a2
4217	goal	b1
4218	god	b2
4219	goddank	b1
4220	goddeloosheid	a2
4221	godenwereld	b2
4222	godenzoon	a2
4223	godheid	b1
4224	godin	a2
4225	godsdienst	b2
4226	godsdienstig	b2
4227	godsdienstles	a1
4228	godsnaam	a2
4229	godverdomme	b1
4230	goed	a1
4231	goeddoet	b1
4232	goedemiddag	a2
4233	goedemorgen	a2
4234	goedenavond	a1
4235	goederenvervoer	b1
4236	goedheid	b1
4237	goedig	b1
4238	goedkeuren	b2
4239	goedkeuring	b2
4240	goedkomen	b1
4241	goedkoop	b1
4242	goedmaken	b1
4243	goedverkopen	b2
4244	goedvinden	a2
4245	goedzak	b1
4246	goeiemorgen	b1
4247	goh	b1
4248	gokautomaat	b2
4249	gokken	b2
4250	gokker	b2
4251	gokverslaafde	b2
4252	gokverslaafden	b2
4253	gokverslaving	b2
4254	golf	a2
4255	golfoorlog	c1
4256	golven	b2
4257	gone	b1
4258	gong	a2
4259	googelen	b2
4260	gooien	a2
4261	goor	a2
4262	gordel	a2
4263	gordelfestival	b1
4264	gordijn	a2
4265	goth	b2
4266	gothicbeweging	b2
4267	gothicrock	b2
4268	gothicrockscene	b2
4269	gothicscene	b2
4270	goths	b2
4271	gotisch	b2
4272	goud	a2
4273	gouddraad	a2
4274	gouden	a2
4275	goudhaantje	b2
4276	goudkleurig	a2
4277	gouds	b1
4278	goudstuk	a2
4279	gouverneur	b1
4280	gpsapparatuur	b2
4281	graad	a2
4282	graaf	a2
4283	graag	a1
4284	graan	c1
4285	graangewas	b1
4286	graat	a2
4287	gracht	a2
4288	grachtenhuis	b2
4289	grachtenpand	b2
4290	grachtenstelsel	b1
4291	graf	a2
4292	graffiti	b2
4293	graffitikunstenaar	c1
4294	grafheuvel	a2
4295	grafiek	b2
4296	grafisch	b2
4297	grafkelder	a2
4298	grafsteen	a2
4299	gram	a2
4300	grammatica	b1
4301	grammaticaal	b2
4302	grammaticaboek	b1
4303	grap	a2
4304	grappen	b1
4305	grappenmaker	a2
4306	grappig	b2
4307	gras	a2
4308	grashalm	a2
4309	grasspriet	a2
4310	grasveld	b2
4311	grateloos	b2
4312	gratis	b1
4313	grauw	a2
4314	graven	a2
4315	gravin	a2
4316	grazen	a2
4317	grease	a2
4318	greep	b1
4319	grendel	a2
4320	grens	b1
4321	grensoverschrijdend	b2
4322	grensstreek	b1
4323	grensverleggend	b2
4324	grenzen	b1
4325	gretig	b2
4326	grieks	b2
4327	grienen	a2
4328	griep	a1
4329	griepprik	b1
4330	griezelig	a2
4331	griezelverhaal	a2
4332	griffel	a2
4333	grijns	a2
4334	grijnzen	a2
4335	grijpen	a2
4336	grijs	a1
4337	grillen	b1
4338	grimberen	a2
4339	grimmig	b2
4340	grinniken	a2
4341	groei	b2
4342	groeien	b2
4343	groen	b1
4344	groenst	b2
4345	groente	a1
4346	groenteboer	b2
4347	groenteschotel	b1
4348	groenteteelt	b2
4349	groentewinkel	a1
4350	groep	b2
4351	groeperen	b1
4352	groepering	b1
4353	groepsdans	a2
4354	groepsgenoot	b1
4355	groepspraktijk	b1
4356	groepsreis	a2
4357	groepssport	b1
4358	groepsverband	b2
4359	groet	a1
4360	groeten	b1
4361	grof	b2
4362	grommen	a2
4363	grond	a2
4364	grondgebied	a2
4365	grondig	b1
4366	grondrecht	b2
4367	grondslag	b2
4368	grondstof	c1
4369	grondwater	c1
4370	grondwet	b1
4371	groot markt	b2
4372	groot	c1
4373	grootbrengen	b1
4374	grootheid	b2
4375	grootmacht	b2
4376	grootmoeder	a2
4377	grootouder	a2
4378	groots	c1
4379	grootschalig	b2
4380	grootscheeps	b2
4381	grootte	b2
4382	grootvader	a2
4383	grootwarenhuis	b2
4384	grotendeels	b2
4385	grut	b1
4386	gruwelbeeld	b1
4387	gruwelijk	b2
4388	gsm	b1
4389	guanxi	b2
4390	gul	b1
4391	gulden	b2
4392	gulzig	a2
4393	gum	b2
4394	gunnen	a2
4395	gunstig	c1
4396	gut	a2
4397	guur	b1
4398	gymles	b1
4399	gymlokaal	a2
4400	gymmeester	a2
4401	gymnasium	a2
4402	gymnastiek	a2
4403	gymnastiekgordel	a2
4404	gymnastiekles	b1
4405	gymp	a2
4406	gymschoen	a2
4407	gymvereniging	a2
4408	gynaecoloog	c1
4409	göring	b2
4410	ha	a2
4411	haags	b1
4412	haai	a2
4413	haak	a2
4414	haal	b1
4415	haalbaar	b2
4416	haan	a2
4417	haar	a1
4418	haarband	a2
4419	haard	a2
4420	haardos	a2
4421	haardroger	b2
4422	haardvuur	a2
4423	haarfijn	b1
4424	haarlok	b2
4425	haarspeld	b1
4426	haas	a2
4427	haast	b1
4428	haasten	a2
4429	haastig	a2
4430	haat	c1
4431	haatverklaring	b1
4432	hachelijk	b2
4433	hagedis	a2
4434	hagel	b1
4435	hagelslag	a2
4436	hagenaars	b1
4437	hahaha	b1
4438	hak	a2
4439	haken	c1
4440	hakken	a2
4441	hal	a2
4442	halen	a2
4443	half acht	b1
4444	half een	a2
4445	half elf	b1
4446	half negen	a1
4447	half tien	b1
4448	half vijf	a1
4449	half zes	a1
4450	half zeven	a1
4451	half	b2
4452	halfdicht	a2
4453	halfdood	b1
4454	halfdoof	b1
4455	halfdrie	b1
4456	halfexternaat	b2
4457	halfgod	b2
4458	halfjaar	a2
4459	halfopen	a2
4460	halfrond	b1
4461	halfstok	a2
4462	halftien	a2
4463	halftijds	c1
4464	halftwaalf	a2
4465	halftwee	b1
4466	halfuur	a2
4467	halfvijf	b1
4468	halfvol	a2
4469	halfweg	a2
4470	halfzes	b1
4471	halfzeven	a2
4472	halféén	b1
4473	halkast	a2
4474	hallo	a1
4475	hallucinant	b1
4476	hals	a2
4477	halsketting	a2
4478	halt	b1
4479	halte	b1
4480	halveren	b1
4481	halverwege	b2
4482	ham	a2
4483	hamburger	a1
4484	hamer	b1
4485	hampstead	a2
4486	hamvraag	b2
4487	han	a2
4488	hand in hand	b2
4489	hand	a2
4490	handbereik	b2
4491	handboek	b2
4492	handdoek	a2
4493	handdouche	a2
4494	handdruk	b2
4495	handel	b2
4496	handelaar	b1
4497	handelen	b2
4498	handeling	b2
4499	handelmaatschappij	b1
4500	handelsbedrijf	b2
4501	handelscentrum	b1
4502	handelscontact	b2
4503	handelsgeest	b2
4504	handelsgoederen	b2
4505	handelshuis	b2
4506	handelskolonie	b2
4507	handelspartner	b1
4508	handelspost	b2
4509	handelsposten	b2
4510	handelspraktijk	b1
4511	handelsrelatie	b1
4512	handelsschepen	b2
4513	handelsstad	b2
4514	handelswaar	b2
4515	handelswijze	b2
4516	handenvol	c1
4517	handgeschreven	b2
4518	handgreep	a2
4519	handhaven	b1
4520	handicap	b2
4521	handig	b1
4522	handjevol	b2
4523	handkus	b2
4524	handmaken	b1
4525	handmof	a2
4526	handomdraai	a2
4527	handpalm	b2
4528	handschoen	a2
4529	handschrift	b1
4530	handsfree	b1
4531	handshakes	b2
4532	handtas	b2
4533	handtasdief	b2
4534	handtekenen	b2
4535	handtekening	b1
4536	handvat	a2
4537	handvest	c1
4538	hang	a2
4539	hangegen	a2
4540	hangen	a2
4541	hanger	b1
4542	hangslot	a2
4543	hanteren	b2
4544	hap	c1
4545	haperen	b1
4546	hapklaar	c1
4547	happen	b1
4548	hard	a2
4549	hardcore	b2
4550	harddrug	b1
4551	hardloopclub	b2
4552	hardlopen	a2
4553	hardloper	a2
4554	hardnekkig	b2
4555	hardop	a2
4556	hardwerkend	c1
4557	haring	a2
4558	harmonie	b2
4559	harmonisch	b2
4560	harnas	a2
4561	harp	a2
4562	harpoen	a2
4563	harpoenen	a2
4564	harpoenier	a2
4565	hart	a2
4566	hartelijk	a2
4567	hartenkreet	b1
4568	hartenlust	b2
4569	hartklopping	a2
4570	hartkwaal	b1
4571	hartslag	b2
4572	hartspecialist	b1
4573	hartspier	b1
4574	hartstichting	b2
4575	hartstikke	b1
4576	hartstocht	b1
4577	hartstochtelijken	b1
4578	hartsvriendin	b2
4579	hasj	b2
4580	hasjmuseum	b2
4581	hasselts	b1
4582	hatelijk	b1
4583	haten	b1
4584	haven	b2
4585	havenaanleg	b2
4586	havengebied	b2
4587	havenontwerp	b2
4588	havenstad	b2
4589	havik	a2
4590	havo	a2
4591	hazenkop	a2
4592	hazenvel	a2
4593	hbo	a2
4594	hbs	a2
4595	he	a2
4596	hebben	a1
4597	hebzucht	b2
4598	hebzuchtig	a2
4599	hecht	b2
4600	hechten	b2
4601	hectare	b2
4602	heden	b1
4603	hedendaags	b1
4604	hedonisme	b2
4605	hee	a2
4606	heeft	a2
4607	heel	a1
4608	heelhuids	a2
4609	heen en weer	a2
4610	heen	a2
4611	heer	a2
4612	heerlijk	a2
4613	heersen	b1
4614	heerser	b2
4615	heerszucht	a2
4616	hees	b1
4617	heet	c1
4618	heffen	a2
4619	heffing	c1
4620	heftig	b2
4621	heg	a2
4622	heiden	b1
4623	heidens	b2
4624	heikel	b2
4625	heil	b2
4626	heilig	b2
4627	heilige	b2
4628	heiligen	b2
4629	heiligenverering	b2
4630	heiligschennis	b1
4631	heilzaam	b2
4632	heimwee	a2
4633	hek	a2
4634	hekel	b1
4635	hekelen	b1
4636	heks	a2
4637	heksenmasker	a2
4638	hekserij	a2
4639	hel	a2
4640	helaas	b2
4641	held	c1
4642	heldendaad	a2
4643	heldenstatus	b2
4644	helder	a2
4645	helderheid	b2
4646	helderziend	a2
4647	heleboel	b1
4648	helemaal	a2
4649	heler	a2
4650	helft	b1
4651	helikopter	b2
4652	helium	b2
4653	heliumballon	b1
4654	hellen	b2
4655	helm	a2
4656	help	b2
4657	helpen	a2
4658	helper	a2
4659	hem	a2
4660	hemd	b1
4661	hemel	a2
4662	hemelbed	a2
4663	hemelsnaam	a2
4664	hemzelf	a2
4665	hen	b2
4666	hendel	b2
4667	hengel	b1
4668	hengsel	a2
4669	her	c1
4670	herberg	a2
4671	herbergen	a2
4672	herdenken	b1
4673	herdenking	b1
4674	herdrukken	b1
4675	heremetijd	b1
4676	herendienst	b1
4677	herfst	c1
4678	herfstvakantie	b2
4679	hergebruiken	c1
4680	herhalen	b1
4681	herhaling	c1
4682	herhalingsles	b1
4683	herinneren	a2
4684	herinnering	b1
4685	herkansing	b2
4686	herkenbaar	b2
4687	herkennen	a2
4688	herkomst	b1
4689	herleiden	b2
4690	herontdekken	b2
4691	heropleving	c1
4692	heroprichting	b2
4693	heroriënteren	b2
4694	heroïne	b1
4695	herpositioneringsproces	b2
4696	herrie	b1
4697	herscholing	b2
4698	herschrijven	b2
4699	hersenen	b1
4700	hersengolven	b2
4701	hersens	b1
4702	hersenstructuur	b2
4703	hersentumor	b1
4704	herstel	c1
4705	herstellen	b1
4706	herstructurering	b2
4707	hert	a2
4708	hertalen	b1
4709	hertog	a2
4710	hervallen	b1
4711	hervatten	b2
4712	herverdelen	c1
4713	herverdeling	c1
4714	hervinden	b2
4715	hervormd	b2
4716	hervormer	b2
4717	herziene	b2
4718	herziening	b2
4719	het laat nieuw	b1
4720	het zwart paard	a2
4721	het zwart	a2
4722	het	b2
4723	heten	a1
4724	heteroseksueel	b1
4725	hetzelfde	a2
4726	hetzij	b1
4727	heup	a2
4728	heus	b1
4729	heuvel	a2
4730	heuvelachtig	a2
4731	hevig	b1
4732	hiep	a2
4733	hier	a2
4734	hieraan	b2
4735	hierbij	b2
4736	hierboven	b2
4737	hierdoor	b2
4738	hierheen	a2
4739	hierin	b1
4740	hiermee	b2
4741	hierna	b2
4742	hiernaartoe	a2
4743	hiernaast	a2
4744	hierom	b2
4745	hieronder	b2
4746	hierop	b2
4747	hierover	b2
4748	hiertoe	b1
4749	hieruit	b2
4750	hiervan	c1
4751	hiervandaan	a2
4752	hiervoor	b2
4753	hiet	b1
4754	highlandgames	b1
4755	hij	a2
4756	hijgen	a2
4757	hijs	a2
4758	hijsen	b2
4759	hijzelf	a2
4760	hik	b1
4761	hinder	b1
4762	hinderen	b1
4763	hinderlijk	b2
4764	hindernissenparcours	b1
4765	hindoe	b1
4766	hindoefeest	b2
4767	hindoeïsme	b2
4768	hinkepoot	a2
4769	hinkstap	b1
4770	hinniken	a2
4771	hip	b2
4772	hippie	b1
4773	historicus	b2
4774	historisch	b2
4775	hit	b1
4776	hitte	a2
4777	hittegolf	b2
4778	hiërarchie	b2
4779	hiërarchisch	c1
4780	hm	b1
4781	hmm	a2
4782	hmmm	a2
4783	ho	a2
4784	hobbelen	a2
4785	hobbelig	b1
4786	hobby	a1
4787	hobbyclub	b2
4788	hobbyist	b2
4789	hobbyruimte	b1
4790	hobbyschrijver	b2
4791	hockey	b2
4792	hockeyen	b2
4793	hoe	b1
4794	hoed	a2
4795	hoedenmaker	a2
4796	hoeder	b2
4797	hoef	a2
4798	hoek	c1
4799	hoekig	a2
4800	hoeksteen	b2
4801	hoelang	b2
4802	hoepel	a2
4803	hoepelen	a2
4804	hoepelrok	b2
4805	hoer	b2
4806	hoerenloper	a2
4807	hoes	b2
4808	hoest	b1
4809	hoestbui	b1
4810	hoestdrank	b1
4811	hoesten	a2
4812	hoestsiroop	b1
4813	hoeveel	a1
4814	hoeveelheid	b1
4815	hoevelen	b2
4816	hoevelogement	b2
4817	hoeven	a2
4818	hoever	a2
4819	hoeverre	b1
4820	hoewel	b2
4821	hoezo	a2
4822	hof	a2
4823	hofdag	a2
4824	hofdame	a2
4825	hofzaal	a2
4826	hogen	a2
4827	hogergelegen	b2
4828	hogerop	b2
4829	hogeschool	b2
4830	hogesnelheidslijn	b1
4831	hok	a2
4832	hol	a2
4833	holding	b2
4834	holebi's	b1
4835	holebi	b1
4836	holebijongere	b1
4837	hollands	b2
4838	hollen	a2
4839	holmes	a2
4840	homepage	b2
4841	homo	b2
4842	homoseksualiteit	b1
4843	homoseksueel	b1
4844	hond	a1
4845	hondenbezitter	a2
4846	hondenkeutel	a2
4847	hondenpoep	a2
4848	hondenstront	b2
4849	hondentoilet	a2
4850	honder	a2
4851	honderd	c1
4852	honderdduizend	b1
4853	honderdprocentscontrole	a2
4854	honderdtwintig	b2
4855	honderduit	b1
4856	honderdvijftig	b1
4857	hongaars	a2
4858	honger	a2
4859	hongersnood	b1
4860	honing	a2
4861	honkbal	b2
4862	honkvast	b2
4863	honorarium	c1
4864	hoofd	a2
4865	hoofdact	b2
4866	hoofddocent	b2
4867	hoofddoek	b1
4868	hoofdeinde	a2
4869	hoofden	b1
4870	hoofdingang	b1
4871	hoofdinkomen	b2
4872	hoofdkantoor	b1
4873	hoofdletter	b2
4874	hoofdman	a2
4875	hoofdpersonage	b1
4876	hoofdpersoon	b1
4877	hoofdpijn	b2
4878	hoofdplaats	b1
4879	hoofdredacteur	b2
4880	hoofdreden	b1
4881	hoofdrol	b1
4882	hoofdsponsor	b2
4883	hoofdstad	b1
4884	hoofdstraat	b1
4885	hoofdstuk	a1
4886	hoofdwond	b2
4887	hoofdzakelijk	b1
4888	hoofdzuster	a2
4889	hoofs	b2
4890	hoog gezondheidsraad	b1
4891	hoog	c1
4892	hoogachten	b2
4893	hoogfrequent	b1
4894	hooggesloten	b1
4895	hoogleraar	b2
4896	hoogopgeleid	b2
4897	hoogopgeleide	a2
4898	hoogopgeleiden	a2
4899	hoogspanningsmast	b1
4900	hoogspringen	b2
4901	hoogstens	b1
4902	hoogte	b2
4903	hoogtepunt	b2
4904	hoogtij	b2
4905	hooguit	b2
4906	hooi	b2
4907	hooiberg	a2
4908	hoop	c1
4909	hoorapparaat	b1
4910	hoorn	a2
4911	hoorndrager	b1
4912	hoorzitting	b1
4913	hopelijk	a2
4914	hopeloos	b1
4915	hopen	a2
4916	horde	b1
4917	horeca	c1
4918	horen	a2
4919	horizontaal	b2
4920	horloge	a1
4921	hormoonhuishouding	b1
4922	horoscoop	b2
4923	hospita	b1
4924	hostess	b2
4925	hostie	a2
4926	hotdog	a1
4927	hotel	b1
4928	hoteldirectie	b2
4929	hotelgast	b2
4930	hotelkamer	a2
4931	hotelketen	b2
4932	hotelkosten	b2
4933	hotelschool	b1
4934	houdbaarheidsdatum	b1
4935	houden	a2
4936	houding	b2
4937	hout	a2
4938	houthakken	a2
4939	houthakker	a2
4940	houtpulp	b1
4941	houtvuur	a2
4942	huid	a2
4943	huidarts	b1
4944	huidig	b2
4945	huidskleur	b1
4946	huiduitslag	b1
4947	huilen	a2
4948	huis	a1
4949	huisarrest	b2
4950	huisarts	a2
4951	huisartsencentrum	a2
4952	huisartsenpost	b1
4953	huisbaas	b2
4954	huisbediende	b1
4955	huisconcert	b1
4956	huisdier	b1
4957	huiseigenaar	b1
4958	huiselijk	b2
4959	huiselijkheid	b1
4960	huiselijkheidstrend	b1
4961	huisgenoot	b1
4962	huisgezin	b1
4963	huishoudelijk	c1
4964	huishouden	a1
4965	huishoudgeld	b2
4966	huishouding	b1
4967	huishoudlerares	b2
4968	huishoudschool	b2
4969	huishoudster	b1
4970	huiskamer	b2
4971	huisknecht	b1
4972	huisstijl	b2
4973	huisvesten	b1
4974	huisvesting	b1
4975	huisvrouw	b2
4976	huisvrouwenbestaan	b2
4977	huisvuil	b1
4978	huiswerk	b2
4979	huiswerkbegeleiding	b2
4980	huizenprijs	b2
4981	huizenruil	b2
4982	huizingen	b1
4983	huldigen	b2
4984	hullen	b2
4985	hulp	c1
4986	hulpbehoevend	b1
4987	hulpeloos	a2
4988	hulpkreet	b2
4989	hulpmiddel	b2
4990	hulporganisatie	b2
4991	hulpverlener	b2
4992	hulpverlening	b2
4993	hulpverleningssector	b2
4994	hulpvrager	b2
4995	humaan	b2
4996	humanistisch	b2
4997	humeur	b1
4998	humeurig	b1
4999	humor	b1
5000	humoristisch	b2
5001	hun	c1
5002	hunkeren	b1
5003	hup	a2
5004	huren	b1
5005	hurken	a2
5006	hut	a2
5007	hutspot	a2
5008	huur	b1
5009	huurcontract	a2
5010	huurder	a2
5011	huurprijs	b1
5012	huurster	a2
5013	huursubsidie	b1
5014	huurwoning	b1
5015	huwelijk	a2
5016	huwelijksbed	a2
5017	huwelijksfeest	a2
5018	huwelijksmigratie	b1
5019	huwelijksnacht	a2
